  id            u            v           CA      demanda           CS       length   oneway     status
 121           97           86     0.123323    27.361239     0.328861    41.107630     True    servico
 122          121          100     0.050244    11.147446     0.133984    16.747966    False    servico
 123          121          113     0.265636    58.935874     0.708364    88.545484    False    servico
 124          119           90     0.176380    39.132937     0.470348    58.793476     True    servico
 125          105          120     0.242978    53.908644     0.647940    80.992555     True    servico
 126          105          124     0.253923    56.337046     0.677128    84.640994     True    servico
 127          117          108     0.190142    42.186234     0.507046    63.380760    False    servico
 128          117          125     0.169594    37.627352     0.452252    56.531479     True    servico
 129          100            5     0.032868     7.292243     0.087647    10.955894    False    servico
 130          100          121     0.050244    11.147446     0.133984    16.747966    False    servico
 131          100          126     0.393406    87.283714     1.049083   131.135388    False    servico
 132          126          100     0.393406    87.283714     1.049083   131.135388    False    servico
 133          126          127     0.067566    14.990589     0.180175    22.521918     True    servico
 134          128          129     0.129847    28.808790     0.346259    43.282437     True    servico
 135          128          130     0.054268    12.040273     0.144715    18.089353     True    servico
 136          130           29     0.109326    24.255697     0.291535    36.441853     True    servico
 137          131          132     0.218433    48.463056     0.582489    72.811082    False    servico
 138          133          134     0.355719    78.922256     0.948585   118.573101     True    servico
 139          133          135     0.529540   117.487207     1.412106   176.513232     True    servico
 140          136          137     0.683214   151.582381     1.821904   227.737952    False    servico
 141          136          138     0.682453   151.413480     1.819874   227.484194    False    servico
 142          139           46     0.444919    98.712602     1.186450   148.306192     True    servico
 143          137          136     0.683214   151.582381     1.821904   227.737952    False    servico
 144          138          136     0.682453   151.413480     1.819874   227.484194    False    servico
 145          138           63     0.465993   103.388211     1.242647   155.330846     True    servico
 146            7          140     0.449767    99.788393     1.199380   149.922466     True    servico
 147            7          141     0.206780    45.877538     0.551413    68.926589     True    servico
 148           54           53     0.199638    44.293117     0.532369    66.546149    False    servico
 149           54            7     1.189518   263.914500     3.172049   396.506160     True    servico
 150           54          142     0.292482    64.891958     0.779951    97.493928     True    servico
 151          143           61     0.393718    87.352969     1.049915   131.239436     True    servico
 152          143          136     0.495806   110.002889     1.322150   165.268764     True    servico
 153           73          144     0.634066   140.678056     1.690842   211.355252     True    servico
 154          145           74     0.085585    18.988380     0.228226    28.528216     True    servico
 155          145           73     0.046453     0.000000     0.123875    15.484374     True   passagem
 156          146          147     0.203223    45.088324     0.541927    67.740871     True    servico
 157          146          148     0.583639   129.490130     1.556372   194.546469     True    servico
 158           55           53     0.804613   178.516798     2.145635   268.204324    False    servico
 159           55           75     1.717034   380.952700     4.578758   572.344801     True    servico
 160          149          150     0.280742    62.287200     0.748644    93.580529     True    servico
 161          149          151     0.511038   113.382310     1.362768   170.346019     True    servico
 162          152           95     0.678578   150.553825     1.809541   226.192646     True    servico
 163          153          154     0.174487    38.712857     0.465299    58.162346    False    servico
 164          153          155     0.107942    23.948640     0.287844    35.980529    False    servico
 165          153           42     0.333111    73.906259     0.888296   111.037047    False    servico
 166          154          153     0.174487    38.712857     0.465299    58.162346    False    servico
 167          156          157     0.254933    56.561024     0.679820    84.977500    False    servico
 168          157          156     0.254933    56.561024     0.679820    84.977500    False    servico
 169          157          158     0.422717    93.786881     1.127246   140.905770     True    servico
 170          159           30     0.309737    68.720206     0.825964   103.245501     True    servico
 171          159          160     0.317133    70.361281     0.845688   105.711059     True    servico
 172           14            6     0.154183    34.208089     0.411155    51.394364     True    servico
 173           14          142     1.153073   255.828384     3.074860   384.357549     True    servico
 174          161          162     0.370928    82.296614     0.989142   123.642749     True    servico
 175          161          163     0.521334   115.666623     1.390224   173.777979     True    servico
 176          142          137     0.533786   118.429245     1.423428   177.928553     True    servico
 177          142          164     0.388653    86.229127     1.036408   129.550972     True    servico
 178          165          166     0.260511    57.798720     0.694696    86.837020    False    servico
 179          165          167     0.512508   113.708538     1.366689   170.836145     True    servico
 180           16          168     0.075658    16.786054     0.201755    25.219433     True    servico
 181            8          169     0.151004    33.502818     0.402678    50.334763     True    servico
 182            8          170     0.188469    41.814904     0.502583    62.822872     True    servico
 183          171          172     0.435149    96.545053     1.160397   145.049659    False    servico
 184          171          173     0.081657    18.117077     0.217753    27.219166     True    servico
 185          166          165     0.260511    57.798720     0.694696    86.837020    False    servico
 186          166          174     0.128327    28.471406     0.342204    42.775550     True    servico
 187           81           93     0.297620     0.000000     0.793652    99.206527     True   passagem
 188          175          169     0.173069    38.398239     0.461517    57.689662     True    servico
 189          175          170     0.146241    32.446072     0.389977    48.747103     True    servico
 190          169            9     0.159768    35.447184     0.426048    53.255985     True    servico
 191          169           14     0.470741   104.441708     1.255309   156.913623     True    servico
 192          176          175     0.322855    71.630827     0.860947   107.618431     True    servico
 193          176          177     0.143163    31.763030     0.381767    47.720898     True    servico
 194           95          178     0.501907   111.356398     1.338418   167.302280     True    servico
 195           95          179     0.332424    73.753745     0.886463   110.807911     True    servico
 196          180           17     0.153632     0.000000     0.409685    51.210604     True   passagem
 197          180          181     0.079061     0.000000     0.210830    26.353775     True   passagem
 198           50          159     0.033631     0.000000     0.089683    11.210423     True   passagem
 199           50          182     0.590166   130.938175     1.573776   196.722017     True     BR-356
 200          183           59     0.142776    31.677244     0.380736    47.592014     True    servico
 201          183          184     0.298611    66.251846     0.796296    99.537028    False    servico
 202          164          143     0.252601    56.043677     0.673602    84.200236     True    servico
 203          164          185     0.555483   123.243124     1.481288   185.160943     True    servico
 204          172          171     0.435149    96.545053     1.160397   145.049659    False    servico
 205          172          186     0.162021    35.947169     0.432057    54.007164     True    servico
 206          187          188     0.459403   101.926226     1.225075   153.134354     True    servico
 207          189          190     0.316830    70.294004     0.844880   105.609983     True    servico
 208          189          191     0.414601    91.986226     1.105604   138.200460     True    servico
 209          186          192     0.225909    50.121603     0.602423    75.302889    False    servico
 210          186           23     0.468227   103.884074     1.248607   156.075833     True    servico
 211          193          194     0.074484    16.525470     0.198623    24.827930     True    servico
 212          185          195     0.550578   122.154843     1.468207   183.525906     True    servico
 213          185           67     0.245642    54.499681     0.655044    81.880531    False    servico
 214          184          183     0.298611    66.251846     0.796296    99.537028    False    servico
 215          184          196     1.088852   241.580050     2.903606   362.950797    False    servico
 216          184          197     0.116641    25.878663     0.311042    38.880203    False    servico
 217          198          120     0.256298    56.864083     0.683463    85.432817     True    servico
 218           11          176     0.155697    34.543885     0.415191    51.898866     True    servico
 219           11          193     0.250690    55.619731     0.668506    83.563298     True    servico
 220          195           10     0.173463    38.485695     0.462568    57.821056     True    servico
 221          195           34     0.259935    57.671019     0.693161    86.645161     True    servico
 222           20          187     0.211180    46.853713     0.563146    70.393199     True    servico
 223           20          168     0.453564   100.630777     1.209505   151.188066     True    servico
 224          196          184     1.088852   241.580050     2.903606   362.950797    False    servico
 225          196          199     0.295469    65.554676     0.787917    98.489597     True    servico
 226           76           55     0.510785   113.326162     1.362093   170.261662     True    servico
 227          178          174     0.709362   157.383791     1.891632   236.454013    False    servico
 228          178          200     0.180698    40.090940     0.481862    60.232782     True    servico
 229          140            8     0.126168    27.992452     0.336448    42.055968     True    servico
 230          140          201     0.199220    44.200304     0.531254    66.406707     True    servico
 231          190           51     0.218645    48.509955     0.583052    72.881542     True    servico
 232          190          140     0.216106    47.946689     0.576282    72.035289     True    servico
 233          202          203     1.166689   258.849298     3.111169   388.896181    False    servico
 234          202           68     0.122578    27.195883     0.326874    40.859200     True    servico
 235          162          204     0.495869   110.016863     1.322318   165.289758     True    servico
 236          162          205     0.376852    83.610994     1.004940   125.617479     True    servico
 237          174          178     0.709362   157.383791     1.891632   236.454013    False    servico
 238          174          206     0.242915    53.894759     0.647774    80.971693     True    servico
 239          112          207     0.699150   155.118139     1.864401   233.050089     True    servico
 240          112          208     0.379549    84.209326     1.012131   126.516415     True    servico
 241           67           62     0.408320    90.592589     1.088853   136.106655    False    servico
 242           67          143     0.529741   117.531788     1.412642   176.580210     True    servico
 243           67          185     0.245642    54.499681     0.655044    81.880531    False    servico
 244          204          209     0.245544    54.478137     0.654785    81.848163     True    servico
 245          204          210     0.381833    84.715957     1.018221   127.277580     True    servico
 246          177           12     0.252097    55.931817     0.672257    84.032177     True    servico
 247          177           16     0.264709    58.730076     0.705890    88.236292     True    servico
 248          207          162     0.507634   112.627127     1.353691   169.211429     True    servico
 249          207          163     0.361159    80.129238     0.963092   120.386476     True    servico
 250          211          165     0.033483     7.428675     0.089287    11.160870     True    servico
 251          211          212     0.924813   205.185180     2.466168   308.271003    False    servico
 252          213          214     0.256637    56.939096     0.684364    85.545517     True    servico
 253          213          215     0.729068   161.755829     1.944181   243.022579     True    servico
 254          216            4     0.151712    33.659945     0.404567    50.570831     True    servico
 255          216          111     0.046934    10.413160     0.125158    15.644772     True    servico
 256          124           27     0.088282    19.586763     0.235418    29.427228     True    servico
 257          124          217     0.108280    24.023799     0.288748    36.093447     True    servico
 258          218           64     0.216239    47.976160     0.576637    72.079567     True    servico
 259          218          219     0.631034   140.005303     1.682756   210.344506     True    servico
 260          218          220     0.473682   105.094232     1.263152   157.893978     True    servico
 261          212          167     0.389532    86.424152     1.038752   129.843979     True    servico
 262          212          211     0.924813   205.185180     2.466168   308.271003    False    servico
 263           26          221     0.232393    51.560191     0.619714    77.464229     True    servico
 264           26          222     0.525034   116.487499     1.400090   175.011266     True    servico
 265           22           48     0.495718   109.983359     1.321915   165.239422     True    servico
 266          206          152     0.303080    67.243394     0.808214   101.026734     True    servico
 267          206          223     0.285478    63.337974     0.761274    95.159216    False    servico
 268          224           24     0.379070    84.103082     1.010854   126.356794     True    servico
 269          224           12     0.289370    64.201646     0.771654    96.456800     True    servico
 270          208          121     0.408762    90.690647     1.090032   136.253977     True    servico
 271          208          225     0.381381    84.615836     1.017017   127.127158     True    servico
 272          201           51     0.230957    51.241662     0.615885    76.985670     True    servico
 273          223          206     0.285478    63.337974     0.761274    95.159216    False    servico
 274          179           40     0.702456   155.851586     1.873216   234.152022     True    servico
 275          179           81     0.036711     0.000000     0.097897    12.237100     True   passagem
 276          217          226     0.173246    38.437525     0.461989    57.748686     True    servico
 277          217          227     0.115589     0.000000     0.308239    38.529831     True   passagem
 278          168          176     0.245709    54.514735     0.655225    81.903147     True    servico
 279          168          193     0.148317    32.906560     0.395512    49.438942     True    servico
 280          228          198     0.074537    16.537184     0.198764    24.845529     True    servico
 281          228          181     0.022660     0.000000     0.060425     7.553186     True   passagem
 282           41          229     0.107636    23.880853     0.287029    35.878686     True    servico
 283           28          230     0.093800    20.811168     0.250134    31.266780     True    servico
 284           28          231     0.105359    23.375669     0.280958    35.119695     True    servico
 285          230          216     0.286390    63.540452     0.763707    95.463419     True    servico
 286           29           41     0.501340   111.230685     1.336907   167.113409     True    servico
 287           29          232     0.098823    21.925590     0.263529    32.941090     True    servico
 288          233          109     0.058099     0.000000     0.154931    19.366376     True   passagem
 289          233          234     0.238874     0.000000     0.636996    79.624539     True   passagem
 290          109          235     0.131741    29.229005     0.351310    43.913769     True    servico
 291          232          128     0.112497    24.959344     0.299992    37.499015     True    servico
 292          232          133     0.683623   151.673244     1.822996   227.874465     True    servico
 293          236          183     0.289012    64.122227     0.770700    96.337481     True    servico
 294          236          237     0.382172    84.791241     1.019125   127.390686     True    servico
 295          238          233     0.434391     0.000000     1.158376   144.796959     True   passagem
 296          239          215     0.232643    51.615725     0.620381    77.547664     True    servico
 297          205          149     0.384829    85.380718     1.026211   128.276319     True    servico
 298          205          240     0.503899   111.798331     1.343730   167.966242    False    servico
 299          205          241     0.503380   111.683288     1.342347   167.793401    False    servico
 300          240          207     0.377370    83.725862     1.006320   125.790057     True    servico
 301          240          208     0.696771   154.590212     1.858055   232.256930     True    servico
 302          240          205     0.503899   111.798331     1.343730   167.966242    False    servico
 303          242          218     0.351129    77.903789     0.936344   117.042952     True    servico
 304          170          201     0.130863    29.034239     0.348969    43.621152     True    servico
 305          170           57     0.251165    55.725160     0.669774    83.721695     True    servico
 306          147          220     0.552596   122.602665     1.473590   184.198715     True    servico
 307          150          243     0.260179    57.724997     0.693810    86.726258     True    servico
 308          244           53     1.052197   233.447364     2.805858   350.732218     True    servico
 309          244          141     0.162283    36.005214     0.432755    54.094372    False    servico
 310          114          231     0.111655    24.772515     0.297747    37.218322     True    servico
 311          114          230     0.180158     0.000000     0.480422    60.052708     True   passagem
 312          245           76     0.090437    20.064878     0.241164    30.145550     True    servico
 313          245           77     0.104395     0.000000     0.278386    34.798232     True   passagem
 314          200          246     0.592362   131.425392     1.579632   197.454014     True    servico
 315          200          247     0.322750    71.607496     0.860667   107.583377     True    servico
 316          241          204     0.359692    79.803584     0.959178   119.897212     True    servico
 317          241          205     0.503380   111.683288     1.342347   167.793401    False    servico
 318          241          248     0.756198   167.775066     2.016527   252.065905    False    servico
 319           77          249     0.952851     0.000000     2.540937   317.617159     True   passagem
 320          250          251     0.257451    57.119802     0.686536    85.817010     True    servico
 321          250          252     0.848469   188.246984     2.262584   282.822993     True    servico
 322          253          166     0.411106    91.210745     1.096283   137.035375     True    servico
 323          253          200     0.495101   109.846498     1.320270   165.033801     True    servico
 324          254          159     0.224008    49.699925     0.597355    74.669358     True    servico
 325          181          255     0.025903     0.000000     0.069075     8.634428     True   passagem
 326          181           17     0.086525     0.000000     0.230734    28.841768     True   passagem
 327           84          104     0.189169    41.970262     0.504450    63.056283     True    servico
 328           84          119     0.119085    26.421023     0.317560    39.695046     True    servico
 329          167          253     0.250249    55.521869     0.667330    83.416270     True    servico
 330          167          256     0.325319    72.177384     0.867517   108.439579     True    servico
 331          257          116     0.414806    92.031597     1.106149   138.268625    False    servico
 332          257          239     0.073702    16.351957     0.196538    24.567244     True    servico
 333          214          239     0.770666   170.985108     2.055109   256.888683     True    servico
 334          214          252     0.496584   110.175404     1.324224   165.527950     True    servico
 335          246          179     0.361698    80.248741     0.964528   120.566018     True    servico
 336          258          242     0.209182    46.410606     0.557820    69.727474     True    servico
 337          258          259     0.619743   137.500322     1.652648   206.581012     True    servico
 338          163          133     0.276881    61.430619     0.738349    92.293598     True    servico
 339          163          129     0.687810   152.602107     1.834160   229.269992     True    servico
 340          215          115     0.486807   108.006235     1.298152   162.268983     True    servico
 341          215          260     0.245745    54.522645     0.655320    81.915031     True    servico
 342          194           33     0.144626    32.087583     0.385668    48.208508     True    servico
 343          194          187     0.418350    92.818030     1.115601   139.450165     True    servico
 344           37           91     0.353455    78.419920     0.942547   117.818390     True    servico
 345           37          118     0.136876    30.368227     0.365003    45.625340     True    servico
 346          255          228     0.040124     8.902255     0.106998    13.374782     True    servico
 347          255          261     0.067958     0.000000     0.181220    22.652538     True   passagem
 348          262          150     0.486949   108.037820     1.298531   162.316436     True    servico
 349          262          263     0.284652    63.154797     0.759072    94.884011     True    servico
 350          134          246     0.330896    73.414796     0.882389   110.298672     True    servico
 351          134          247     0.545773   121.088834     1.455395   181.924330    False    servico
 352          260          264     0.348823    77.392135     0.930194   116.274241     True    servico
 353          260          265     0.705325   156.487996     1.880865   235.108168     True    servico
 354          129          130     0.146811    32.572517     0.391497    48.937074     True    servico
 355          129          112     0.378241    83.919115     1.008643   126.080402     True    servico
 356          129           28     0.408038    90.530092     1.088102   136.012758     True    servico
 357          221          110     0.319126    70.803347     0.851002   106.375220     True    servico
 358          266          151     1.014043   224.982413     2.704116   338.014443     True    servico
 359          188          267     0.211345    46.890343     0.563586    70.448232     True    servico
 360          188          268     0.562825   124.872095     1.500867   187.608316     True    servico
 361          269          270     0.350648    77.797134     0.935062   116.882714     True    servico
 362          269          271     0.292781    64.958255     0.780748    97.593532     True    servico
 363          209          248     0.136693    30.327638     0.364515    45.564359     True    servico
 364          267          146     0.371225    82.362475     0.989934   123.741699     True    servico
 365          267           20     0.459939   102.045193     1.226505   153.313090     True    servico
 366          192          186     0.225909    50.121603     0.602423    75.302889    False    servico
 367          192           30     0.187647    41.632636     0.500392    62.549032     True    servico
 368           66           19     0.241471    53.574306     0.643922    80.490243     True    servico
 369           66          146     0.471886   104.695722     1.258362   157.295255     True    servico
 370          261          227     0.213491    47.366485     0.569309    71.163590     True    servico
 371           87          122     0.306525    68.007743     0.817401   102.175094     True    servico
 372           57          177     0.376732    83.584342     1.004619   125.577437     True    servico
 373           57          224     0.171968    38.153928     0.458581    57.322608     True    servico
 374          141          190     0.443057    98.299661     1.181486   147.685789     True    servico
 375          141          244     0.162283    36.005214     0.432755    54.094372    False    servico
 376          141          191     0.305664    67.816602     0.815103   101.887924     True    servico
 377          272          253     0.332852    73.848669     0.887604   110.950524     True    servico
 378          272          247     0.502468   111.480876     1.339914   167.489296    False    servico
 379          272          256     0.249891    55.442418     0.666375    83.296902    False    servico
 380           60          199     0.559510   124.136714     1.492028   186.503477     True    servico
 381          268           58     0.293258    65.064139     0.782021    97.752613     True    servico
 382          268           60     0.378821    84.047791     1.010190   126.273725     True    servico
 383          222          242     0.620434   137.653571     1.654490   206.811255     True    servico
 384          222          219     0.358548    79.549786     0.956127   119.515904     True    servico
 385          273          152     0.244817    54.316691     0.652845    81.605605     True    servico
 386          273           94     0.023068     0.000000     0.061513     7.689184    False   passagem
 387          273          211     0.727550   161.419042     1.940133   242.516590     True    servico
 388           23          171     0.317829    70.515695     0.847544   105.943051     True    servico
 389           23          274     0.366608    81.338069     0.977621   122.202627     True    servico
 390          210          161     0.497788   110.442556     1.327435   165.929320     True    servico
 391          210          275     0.297107    65.918146     0.792285    99.035676     True    servico
 392          123           96     0.333883    74.077482     0.890354   111.294293     True    servico
 393          123           37     0.190017    42.158380     0.506711    63.338912     True    servico
 394          125          107     0.184720    40.983136     0.492586    61.573221     True    servico
 395          125          234     0.059451     0.000000     0.158536    19.817028     True   passagem
 396          229          255     0.108118    23.987872     0.288316    36.039471     True    servico
 397          229          261     0.106555    23.641070     0.284147    35.518434     True    servico
 398          276          258     0.477550   105.952430     1.273467   159.183338     True    servico
 399          276          269     0.691158   153.344815     1.843087   230.385840     True    servico
 400          148          192     0.348263    77.268059     0.928703   116.087829     True    servico
 401          148           32     0.211758    46.982133     0.564689    70.586138     True    servico
 402          247          134     0.545773   121.088834     1.455395   181.924330    False    servico
 403          247          272     0.502468   111.480876     1.339914   167.489296    False    servico
 404          247          135     0.335337    74.399997     0.894231   111.778842     True    servico
 405          264           99     0.490518   108.829588     1.308048   163.505991     True    servico
 406          264          277     0.123665    27.437064     0.329772    41.221551     True    servico
 407          132          131     0.218433    48.463056     0.582489    72.811082    False    servico
 408          132          278     0.346723    76.926350     0.924596   115.574443    False    servico
 409          132          270     0.409154    90.777581     1.091077   136.384587    False    servico
 410          132          279     0.639981   141.990530     1.706617   213.327118    False    servico
 411           13           15     0.210448    46.691344     0.561194    70.149255     True    servico
 412           13           66     0.522920   116.018558     1.394454   174.306727     True    servico
 413          279          225     0.346742    76.930554     0.924646   115.580760     True    servico
 414          279          132     0.639981   141.990530     1.706617   213.327118    False    servico
 415           38          123     0.208035    46.155938     0.554759    69.344858     True    servico
 416           38          125     0.125599    27.866216     0.334930    41.866310     True    servico
 417          280          250     0.235708    52.295703     0.628554    78.569266     True    servico
 418          280          281     0.249631    55.384810     0.665683    83.210351    False    serviço
 419          282          264     0.542277   120.313228     1.446072   180.759057     True    servico
 420          282          283     0.143900    31.926532     0.383732    47.966544     True    servico
 421          281          280     0.249631    55.384810     0.665683    83.210351    False    serviço
 422          281          251     0.220192    48.853248     0.587178    73.397308    False    servico
 423          281          284     0.221519    49.147657     0.590717    73.839629    False    servico
 424          197          184     0.116641    25.878663     0.311042    38.880203    False    servico
 425          197          237     0.245879    54.552369     0.655678    81.959689    False    servico
 426          197          203     0.137288    30.459731     0.366103    45.762817    False    servico
 427           99          285     0.240375    53.331237     0.641000    80.125055     True     BR-356
 428          160          173     0.457746   101.558640     1.220657   152.582092     True    servico
 429          160          172     0.096217    21.347256     0.256578    32.072200     True    servico
 430          286          244     0.298862    66.307600     0.796966    99.620793     True    servico
 431          286          245     0.786588   174.517722     2.097569   262.196097     True    servico
 432          237          197     0.245879    54.552369     0.655678    81.959689    False    servico
 433          237          287     0.416474    92.401778     1.110598   138.824787     True    servico
